# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|barometer|magnetometer|light|orientation|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Altitude (m),
38.378375,2.8435,1.7876,3.1592,30.6490,13.1827,35.1323,7.0113,2.7374,-1.0677,901.1959,-41.1994,-33.0376,-16.8482,4636.9087,59.0030,-106.2108,-37.9556,46.89544460,-114.03372010,5.56773758,956.98028564,
38.478861,0.6960,-2.0590,-0.3878,11.7801,-24.9541,6.8079,4.4391,-0.3486,1.9283,901.3716,-36.2462,-39.5646,-12.2976,4636.9087,40.8274,-141.8701,-29.5611,46.89544460,-114.03372010,5.56773758,956.98028564,
38.579329,-0.2734,-2.3282,0.1704,0.7525,-27.3320,4.2586,-4.6478,-1.6809,1.3820,901.2648,-42.0168,-33.5256,-8.8938,4636.9087,47.7228,-143.8236,-24.4508,46.89544460,-114.03372010,5.56773758,956.98028564,
38.679590,2.6788,-0.0049,2.6708,27.2406,-13.1811,28.7552,-5.5387,-1.7828,1.8381,901.2994,-48.2632,-22.9116,-17.4460,4636.9087,62.0763,-106.2984,-22.4859,46.89544460,-114.03372010,5.56773758,958.27362061,
38.780029,-0.3844,0.7998,0.6786,2.6747,-0.5207,6.5399,-2.5794,-0.3010,-1.4521,901.3231,-50.0688,-16.3480,-23.2898,4636.9087,66.2833,-78.6181,-23.4845,46.89540090,-114.03368220,5.34307384,958.27362061,
38.880281,-0.2995,1.3098,-0.8213,1.3039,3.8372,-9.8875,-0.6870,-1.0897,-0.8479,901.1652,-51.6548,-13.7494,-22.0332,4636.9087,72.7445,-70.7829,-20.8864,46.89540090,-114.03368220,5.34307384,958.27362061,
38.980575,0.5477,1.5749,2.1979,9.1944,7.7326,17.4921,2.8912,2.6124,-2.0470,901.2079,-46.8846,-23.0702,-24.0462,4636.9087,75.7358,-67.4016,-31.7372,46.89540090,-114.03368220,5.34307384,958.27362061,
39.080725,3.1513,0.2255,2.2760,42.7896,-1.5963,29.5796,3.2213,4.9857,-1.6407,901.3284,-39.3206,-36.7098,-18.3488,4636.9087,54.8446,-108.4291,-40.2130,46.89540090,-114.03368220,5.34307384,958.27362061,
39.181289,0.5522,-1.6303,-0.8287,10.8344,-21.9399,-1.3225,3.2026,-0.4352,1.8935,901.2633,-37.2100,-39.1498,-13.9812,4636.9087,44.0423,-133.9593,-32.4764,46.89540090,-114.03368220,5.34307384,958.27362061,
39.281408,0.4203,-1.4082,0.4347,8.7591,-20.7990,9.5234,-2.6825,-2.5820,1.6996,901.2380,-41.6142,-35.1482,-14.7864,4636.9087,52.1817,-125.3585,-30.8269,46.89540090,-114.03368220,5.34307384,958.27362061,
39.381600,3.5843,1.0216,2.3283,38.4870,1.1466,23.7053,-2.4897,-3.4446,2.0905,901.2307,-47.1164,-28.8286,-17.8486,4636.9087,65.7170,-97.2761,-28.9491,46.89540090,-114.03368220,5.34307384,958.27362061,
39.482102,-0.6217,0.6437,0.5297,-1.1925,-1.7579,3.3352,-1.7734,-2.2632,0.6867,901.3005,-47.0188,-23.0214,-25.6322,4636.9087,70.1222,-75.5374,-29.7542,46.89540090,-114.03368220,5.34307384,958.27362061,
39.582318,-0.4910,0.9987,-0.0270,-0.3374,1.9336,-4.5742,-1.7481,-0.1174,-1.1070,901.1875,-48.9830,-19.0076,-24.9734,4636.9087,75.4628,-64.7645,-25.9138,46.89540090,-114.03368220,5.34307384,958.27362061,
39.682488,0.5433,1.5621,2.0910,10.8447,7.6354,17.9685,3.9376,3.8174,-0.8155,901.1777,-44.6642,-25.6200,-26.6936,4636.9087,70.9524,-72.8688,-34.9929,46.89540090,-114.03368220,5.34307384,956.98028564,
39.782877,1.3037,-0.1980,0.8290,19.4660,-8.9991,10.7019,1.1646,4.6603,-0.3891,901.2715,-39.9550,-34.5016,-24.3268,4636.9087,53.6529,-103.2394,-35.0553,46.89535680,-114.03364000,5.66020918,956.98028564,
39.883148,0.1805,-1.6042,-1.1585,6.7526,-22.5439,-6.5489,2.2407,-0.5829,1.1806,901.3182,-41.6508,-32.5374,-17.2508,4636.9087,53.3034,-120.8041,-30.0462,46.89535680,-114.03364000,5.66020918,956.98028564,
39.983408,0.6640,-1.2501,0.2683,11.0052,-20.5081,5.1202,-3.7735,-1.3826,1.1615,901.2947,-45.4938,-28.3528,-15.8234,4636.9087,64.7454,-105.0643,-29.7432,46.89535680,-114.03364000,5.66020918,956.98028564,
40.084067,5.0098,1.4156,2.9371,53.7345,4.8963,27.9177,-2.2214,-2.0459,0.6662,901.3343,-53.7044,-18.4220,-10.9068,4636.9087,79.8260,-76.1861,-20.2910,46.89535680,-114.03364000,5.66020918,956.98028564,
40.184230,-0.3966,0.7249,0.3777,-0.5046,0.0600,-1.7998,-1.4147,-0.2352,0.8299,901.2731,-50.4836,-17.0068,-22.2528,4636.9087,81.5427,-51.2646,-19.8640,46.89535680,-114.03364000,5.66020918,956.98028564,
40.284505,-0.4578,1.5115,1.3062,-1.3956,8.4129,5.4819,-0.6577,-1.0788,-1.2149,901.1993,-49.9102,-15.1646,-24.7416,7878.5435,83.6118,-44.1841,-20.5581,46.89535680,-114.03364000,5.66020918,956.98028564,
40.384946,0.6641,0.9901,2.4590,11.9521,3.4298,19.7547,4.9746,3.6864,-0.3631,901.3595,-41.0286,-30.3658,-27.2792,7878.5435,80.0603,-59.6639,-38.2717,46.89535680,-114.03364000,5.66020918,956.98028564,
40.485226,-0.1085,-1.2551,-0.0938,5.6029,-19.2912,0.6389,2.5259,2.6950,0.6914,901.2867,-34.0746,-39.0034,-24.4000,7878.5435,54.1127,-99.6726,-41.0464,46.89535680,-114.03364000,5.66020918,956.98028564,
40.585602,0.1006,-1.6620,-1.2928,9.3436,-20.2983,-8.6019,0.4141,0.0724,-0.7861,901.2277,-38.8204,-35.2092,-14.3838,7878.5435,58.2337,-116.2883,-32.4891,46.89535680,-114.03364000,5.66020918,956.98028564,
40.685949,1.1095,-1.1574,0.6136,16.0368,-19.3528,6.6436,-4.3859,-1.2339,0.6275,901.2280,-40.2844,-34.6114,-13.3956,4323.8135,69.3006,-96.2273,-35.0246,46.89535680,-114.03364000,5.66020918,956.96685791,
40.786003,2.8817,1.2614,2.8771,33.6869,4.7352,25.0497,-4.8433,1.4166,-0.0992,901.2062,-48.7756,-24.2536,-18.2268,4323.8135,82.0741,-61.1033,-25.1495,46.89531660,-114.03360290,4.61799431,956.96685791,
40.886649,0.1028,0.6215,0.3481,5.2462,0.0692,-2.8163,-0.9614,-1.0955,0.9387,901.2457,-45.9330,-17.7754,-30.4756,6946.2549,79.9237,-43.4794,-26.8076,46.89531660,-114.03360290,4.61799431,956.96685791,
40.987215,-0.6890,1.3623,1.8654,-2.8937,7.9799,10.8032,-0.7694,0.7454,-2.5275,901.1315,-47.0920,-16.7018,-30.3292,6946.2549,87.1954,-38.9068,-21.5690,46.89531660,-114.03360290,4.61799431,956.96685791,
41.087207,1.1564,0.5742,2.5174,16.4716,-0.2873,20.3429,4.6688,3.2736,1.0089,901.2289,-36.0754,-30.4146,-33.3670,28094.1660,78.0309,-58.8874,-38.2834,46.89531660,-114.03360290,4.61799431,956.96685791,
41.187464,0.6957,-0.9257,0.5109,15.0937,-15.2155,6.6026,1.6573,2.8497,-0.6138,901.2565,-31.2686,-38.2714,-30.1340,28094.1660,57.6735,-91.9217,-39.5452,46.89531660,-114.03360290,4.61799431,956.96685791,
41.288119,0.7450,-1.0659,-0.5735,13.9764,-16.7529,-2.9043,0.8201,1.6718,-1.4719,901.1991,-29.7558,-41.9070,-22.7164,19884.2773,51.3382,-109.3912,-37.6707,46.89531660,-114.03360290,4.61799431,956.96685791,
41.388567,0.5275,-0.3508,0.1562,10.9370,-10.5661,2.9346,-1.5271,-1.4934,-0.5836,901.0948,-22.2528,-44.5422,-25.0832,7386.6821,44.6318,-115.3813,-45.9530,46.89531660,-114.03360290,4.61799431,956.96685791,
41.488959,0.9617,1.0475,2.2750,15.4890,3.0147,20.4385,-4.7053,-1.2110,-1.1100,901.1002,-22.6554,-40.0648,-33.4402,7386.6821,63.0748,-79.4510,-36.4920,46.89531660,-114.03360290,4.61799431,956.96685791,
41.589209,0.1559,0.3879,1.6864,8.1578,-2.2755,13.4552,0.6969,-0.9138,-0.0977,901.2905,-14.0666,-30.7318,-47.8850,15446.0020,61.5174,-60.1412,-43.8668,46.89531660,-114.03360290,4.61799431,956.96685791,
41.689692,-0.2054,0.1847,1.1611,6.4151,-2.2087,2.8188,0.7898,0.6287,-0.9525,901.1727,-8.9670,-31.5858,-48.5804,15446.0020,59.9818,-61.1066,-39.5650,46.89531660,-114.03360290,4.61799431,956.99072266,
41.790050,-0.6319,0.6366,1.0455,0.9176,0.4470,5.4218,0.4035,2.0512,0.6422,901.1017,0.2440,-39.7964,-40.9310,15446.0020,45.1548,-75.2880,-45.9091,46.89527860,-114.03356680,4.62373018,956.99072266,
41.890550,0.3481,0.3809,0.6363,10.1163,-3.6953,6.0404,-0.4491,0.5291,0.3706,901.2994,-4.3310,-42.5292,-38.3202,15446.0020,45.9439,-76.6498,-38.5767,46.89527860,-114.03356680,4.62373018,956.99072266,
41.991372,0.4201,-0.0058,0.5925,9.0569,-8.4583,2.0282,-1.4511,-1.3931,-0.4498,901.3328,-3.0378,-36.5634,-44.9570,15446.0020,45.1502,-66.9308,-38.6741,46.89527860,-114.03356680,4.62373018,956.99072266,
42.092041,0.1541,0.2029,1.1742,8.5810,-3.3261,8.4760,1.8416,1.3677,-1.1459,901.4040,-0.1098,-34.0136,-47.4458,15446.0020,46.7680,-60.6174,-40.7190,46.89527860,-114.03356680,4.62373018,956.99072266,
42.192630,0.5344,0.3211,0.7409,10.4093,-4.0101,3.9796,-0.5687,-1.2818,0.3142,901.3372,1.2078,-39.6134,-41.2482,15446.0020,49.8155,-62.3943,-36.3094,46.89527860,-114.03356680,4.62373018,956.99072266,
42.292995,0.1361,0.3275,0.9129,5.4195,-3.7025,5.0273,-0.5944,-0.4378,0.6625,901.5742,-0.1220,-34.1966,-47.3482,15446.0020,55.7487,-47.8198,-27.3787,46.89527860,-114.03356680,4.62373018,956.99072266,
42.393528,-0.0352,0.0120,1.0575,1.4158,-4.3766,2.3534,-0.4450,0.2820,-0.1921,901.4822,-2.9036,-31.2442,-49.6784,36466.7031,62.0304,-30.6002,-12.1674,46.89527860,-114.03356680,4.62373018,956.99072266,
42.493892,-0.0960,0.2173,0.8330,1.2022,-2.2204,0.5209,1.7415,-0.1261,0.6077,901.3603,-1.1834,-32.6838,-48.6780,36466.7031,58.5910,-32.6539,-13.7323,46.89527860,-114.03356680,4.62373018,956.99072266,
42.594260,-0.0823,0.7346,0.7085,0.1893,0.4696,0.2487,1.6396,-0.9911,0.6243,901.2068,-4.3066,-41.8094,-39.4670,36466.7031,58.1970,-46.3780,-9.8589,46.89527860,-114.03356680,4.62373018,956.99072266,
42.694507,-0.1953,0.2556,0.2781,0.6518,-3.9292,-2.6389,-0.9563,2.7023,0.1461,901.2230,-3.6112,-41.7240,-38.7350,31679.5586,56.5938,-46.1389,-10.8275,46.89527860,-114.03356680,4.62373018,956.96685791,
42.795423,0.1026,0.0914,0.8884,2.5657,-4.5201,1.3061,-0.5570,-1.0168,0.1793,901.2059,-4.3676,-36.3438,-45.0424,20756.7441,55.7732,-37.4216,-10.0036,46.89525510,-114.03353720,3.35806775,956.96685791,
42.895114,-0.0601,0.1996,1.0348,0.3697,-2.2814,1.4699,1.0522,-0.3787,-0.0142,901.2703,-6.8320,-35.8680,-45.2254,20756.7441,59.3402,-28.4919,-4.8050,46.89525510,-114.03353720,3.35806775,956.96685791,
42.995689,0.0414,0.5067,1.2209,1.3652,-0.1523,3.0529,0.7993,-0.2896,-0.0827,901.2643,-6.4050,-38.7716,-41.1750,20756.7441,60.9647,-32.6196,-3.6323,46.89525510,-114.03353720,3.35806775,956.96685791,
43.096037,0.1728,0.6960,0.5714,2.4736,0.9064,-2.0117,-0.4061,0.0849,-0.0773,901.2004,-7.3566,-42.1876,-37.3320,20756.7441,62.1318,-39.8254,-2.4285,46.89525510,-114.03353720,3.35806775,956.96685791,
43.196020,0.1688,0.4338,0.9848,2.2144,-0.1499,0.8665,-1.6170,-0.1243,-0.1214,901.1826,-7.3932,-38.6374,-42.9684,20756.7441,64.5984,-32.1566,-1.9433,46.89525510,-114.03353720,3.35806775,956.96685791,
43.296457,0.0233,0.5067,0.6877,0.5627,0.2789,-1.3392,0.9587,0.2352,-0.0492,901.2282,-7.6372,-37.9298,-43.4686,20756.7441,68.0285,-31.3707,-0.4862,46.89525510,-114.03353720,3.35806775,956.96685791,
43.396753,-0.0084,0.5701,0.9637,0.3566,0.1706,1.2172,0.8786,-0.2602,0.0036,901.1813,-7.1370,-41.2848,-39.4304,20756.7441,70.7216,-36.6349,-0.8671,46.89525510,-114.03353720,3.35806775,956.96685791,
43.496926,-0.1934,0.6245,0.8869,-0.9593,0.1465,1.1060,0.5138,0.7228,0.2545,901.1599,-5.4046,-41.6264,-37.9664,20756.7441,71.6941,-40.1208,-2.0230,46.89525510,-114.03353720,3.35806775,956.96685791,
43.597392,0.1139,0.5516,0.7354,1.0359,-0.3995,-0.1398,-0.5359,-1.3311,-0.0052,901.0885,-7.9300,-43.8590,-35.3678,20756.7441,73.6757,-42.8904,0.6320,46.89525510,-114.03353720,3.35806775,956.96685791,
43.697536,-0.0524,0.3419,0.9256,-0.2990,-1.6147,0.2911,-1.8887,1.0126,0.2653,901.1709,-6.7466,-39.0156,-42.6634,20756.7441,75.6210,-33.5246,-1.0486,46.89525510,-114.03353720,3.35806775,957.04956055,
43.797690,0.0181,0.3557,0.8660,0.8900,-0.4761,-0.2022,0.6674,-0.1054,-0.3183,901.2210,-7.2346,-36.6122,-43.4320,20756.7441,76.2232,-28.4940,-1.5894,46.89524700,-114.03352550,3.34367275,957.04956055,
43.898096,0.0632,0.5669,0.7814,0.8572,0.2761,-0.6818,1.0649,-0.2808,-0.1369,901.2986,-6.7466,-41.0652,-39.9672,20756.7441,79.7074,-33.8783,-0.8651,46.89524700,-114.03352550,3.34367275,957.04956055,
43.998160,0.0063,0.5781,1.0218,0.3182,-0.0311,2.2736,0.0405,0.9845,0.0622,901.3110,-4.2578,-41.2482,-39.3450,20756.7441,82.9389,-34.8514,-2.6338,46.89524700,-114.03352550,3.34367275,957.04956055,
44.099035,-0.0994,0.3977,1.0543,-0.1171,-1.1952,1.4620,-1.2602,-0.7524,-0.6583,901.1448,-2.8060,-40.8456,-40.3088,20756.7441,87.0841,-36.6338,-2.9746,46.89524700,-114.03352550,3.34367275,957.04956055,
44.199175,-0.0440,0.4416,0.7708,0.5044,-0.0236,-1.3390,-0.2480,-0.6925,-0.1611,901.1816,-0.7930,-37.4052,-44.1518,20756.7441,88.5314,-31.4605,-4.8157,46.89524700,-114.03352550,3.34367275,957.04956055,
44.299477,-0.1817,0.5521,0.5863,-0.7252,0.1029,-2.2647,0.8807,0.1132,-0.0384,901.1846,-1.3054,-39.8818,-41.2482,20756.7441,91.9509,-34.3517,-4.3014,46.89524700,-114.03352550,3.34367275,957.04956055,
44.399523,-0.1712,0.6272,0.8602,-0.4646,0.4772,0.3443,0.1742,0.6013,-0.0404,901.1832,-0.5490,-41.8582,-38.8692,20756.7441,93.9510,-38.1015,-4.8913,46.89524700,-114.03352550,3.34367275,957.04956055,
44.499881,-0.3574,0.6154,0.9121,-1.8829,0.2426,0.9760,-0.0335,0.0350,0.0232,901.2151,1.1468,-42.4804,-37.8322,20756.7441,94.6141,-39.5512,-6.6224,46.89524700,-114.03352550,3.34367275,957.04956055,
44.600118,0.0404,0.5530,0.9908,1.4190,0.0312,1.9673,-0.6764,-0.0461,0.1757,901.3208,-1.5982,-41.7850,-38.9668,20756.7441,95.4526,-37.9862,-4.3949,46.89524700,-114.03352550,3.34367275,957.08740234,
44.700437,-0.0918,0.3661,0.7735,-0.0024,-1.5608,-0.2523,-0.2182,0.1812,0.4149,901.2788,-1.8300,-39.2108,-41.5410,20756.7441,96.6322,-33.5126,-4.3071,46.89523880,-114.03351590,1.69405079,957.08740234,
44.800313,-0.1229,0.4409,0.7239,-0.7070,-1.0886,-1.2927,0.2682,-0.5776,0.3550,901.2281,-3.5014,-39.4792,-41.9558,20756.7441,97.5325,-34.3253,-2.4827,46.89523880,-114.03351590,1.69405079,957.08740234,
44.900767,-0.0568,0.5595,0.8068,-0.1183,-0.1226,-0.0262,0.4882,-0.1555,-0.0986,901.3093,-6.2342,-40.7358,-39.6378,20756.7441,100.0740,-36.6153,0.7966,46.89523880,-114.03351590,1.69405079,957.08740234,
45.000965,-0.0243,0.6618,0.8970,-0.2047,0.7018,1.6289,0.2722,0.3007,-0.1025,901.3513,-6.7710,-41.7728,-38.0762,6470.7847,103.1013,-38.1894,0.9913,46.89523880,-114.03351590,1.69405079,957.08740234,
45.101432,-0.0871,0.4526,0.9511,-0.5628,-1.0129,1.7632,-0.7588,0.5816,-0.0116,901.3694,-5.6852,-41.0408,-39.4426,6470.7847,105.9013,-35.8489,0.3617,46.89523880,-114.03351590,1.69405079,957.08740234,
45.201692,0.0633,0.4445,0.7664,0.7343,-0.3529,-0.7450,-0.2719,-0.6533,-0.0976,901.2527,-5.5632,-39.0522,-41.3946,6470.7847,107.6638,-32.4259,0.9926,46.89523880,-114.03351590,1.69405079,957.08740234,
45.302063,-0.0301,0.5234,0.7255,-0.1129,0.2181,-1.2246,0.4163,0.4971,-0.1100,901.2453,-5.5876,-39.0766,-42.3584,10935.9072,109.3057,-32.0496,0.1109,46.89523880,-114.03351590,1.69405079,957.08740234,
45.402492,-0.1464,0.5951,1.0130,-0.7254,0.6029,1.3308,0.0237,0.1507,-0.1464,901.2631,-3.9162,-40.0648,-41.1262,12254.8613,110.1369,-34.4078,-3.2188,46.89523880,-114.03351590,1.69405079,957.08740234,
45.502573,-0.1941,0.6616,0.7230,-0.6842,0.7589,-0.6822,0.0129,-0.0068,0.0673,901.3191,-1.9032,-41.7362,-39.4914,12254.8613,110.2947,-38.3496,-5.8141,46.89523880,-114.03351590,1.69405079,957.08740234,
45.602419,-0.0739,0.4510,0.8062,0.4166,-0.8909,0.0465,-0.7234,0.4001,0.1121,901.3520,-2.2082,-40.4308,-41.1506,12254.8613,111.2467,-34.6415,-5.2741,46.89523880,-114.03351590,1.69405079,957.08740234,
45.702913,-0.0974,0.3606,0.6998,0.1505,-0.8485,-1.2396,0.1569,0.3792,0.2504,901.3223,-3.2696,-38.5764,-43.5296,12254.8613,112.1437,-27.8250,-4.3718,46.89523880,-114.03351590,1.69405079,957.03149414,
45.803224,-0.0831,0.4598,0.7177,-0.3253,-0.1155,-1.8647,0.1340,-0.3972,0.2889,901.2034,-3.7088,-38.1494,-43.0904,12254.8613,113.0687,-29.6824,-2.8670,46.89522760,-114.03350590,1.60655117,957.03149414,
45.903120,-0.0838,0.4738,1.0432,-0.5489,-0.0080,1.5462,0.1088,-0.4783,-0.2490,901.3016,-5.6730,-39.3328,-41.0896,12254.8613,115.8438,-30.3647,-0.9642,46.89522760,-114.03350590,1.60655117,957.03149414,
46.003746,0.0103,0.6741,0.8056,0.2334,1.7677,-0.4039,-0.1994,-0.0578,-0.3424,901.2975,-5.5754,-40.5894,-40.6992,12254.8613,118.7703,-31.8493,-0.4132,46.89522760,-114.03350590,1.60655117,957.03149414,
46.103900,-0.0835,0.3644,0.9534,-0.4461,-0.7398,1.7735,-0.4710,0.6371,0.1287,901.3782,-3.9162,-38.1006,-43.9322,12254.8613,121.8234,-26.6297,-1.8979,46.89522760,-114.03350590,1.60655117,957.03149414,
46.204066,-0.0355,0.3010,0.8532,0.0859,-1.0238,-0.0013,0.3163,0.1797,0.0775,901.2786,-4.3188,-35.7826,-44.9204,12254.8613,123.2257,-24.8137,-1.2374,46.89522760,-114.03350590,1.60655117,957.03149414,
46.304403,-0.0637,0.5262,0.6920,-0.0534,1.0404,-2.3830,-0.1170,0.0735,-0.0686,901.1600,-3.1354,-36.7464,-44.4324,12254.8613,123.4168,-27.0221,-2.7467,46.89522760,-114.03350590,1.60655117,957.03149414,
46.404724,-0.2159,0.5061,0.9624,-1.0463,0.7153,0.8235,0.2900,0.3752,-0.1990,901.3094,-1.1956,-37.6370,-44.4690,12254.8613,124.7550,-27.3890,-5.2955,46.89522760,-114.03350590,1.60655117,957.03149414,
46.504716,-0.1785,0.4979,1.1825,-0.4910,0.7572,2.9895,0.5232,-0.8138,-0.0447,901.4058,1.5982,-37.6980,-43.6394,12254.8613,125.3733,-28.8651,-7.5998,46.89522760,-114.03350590,1.60655117,957.03149414,
